"Time (UTCG)","x (km)","y (km)","z (km)","vx (km/sec)","vy (km/sec)","vz (km/sec)"
3 Feb 2018 04:26:42.000,-364460.236715,53108.732778,44494.072341,-0.249696,-0.976123,-0.332154
3 Feb 2018 04:56:42.000,-364905.040884,51351.075195,43895.643126,-0.244531,-0.976825,-0.332766
3 Feb 2018 05:26:42.000,-365340.545878,49592.176564,43296.119613,-0.239364,-0.977502,-0.333370
3 Feb 2018 05:56:42.000,-365766.749238,47832.083052,42695.518161,-0.234195,-0.978153,-0.333964
3 Feb 2018 06:26:42.000,-366183.648776,46070.840770,42093.855127,-0.229026,-0.978779,-0.334549
3 Feb 2018 06:56:42.000,-366591.242575,44308.495771,41491.146867,-0.223856,-0.979378,-0.335125
3 Feb 2018 07:26:42.000,-366989.528987,42545.094053,40887.409735,-0.218685,-0.979953,-0.335692
3 Feb 2018 07:56:42.000,-367378.506634,40780.681551,40282.660081,-0.213513,-0.980501,-0.336250
3 Feb 2018 08:26:42.000,-367758.174403,39015.304139,39676.914255,-0.208340,-0.981025,-0.336799
3 Feb 2018 08:56:42.000,-368128.531450,37249.007629,39070.188600,-0.203167,-0.981523,-0.337339
3 Feb 2018 09:26:42.000,-368489.577196,35481.837768,38462.499455,-0.197994,-0.981995,-0.337870
3 Feb 2018 09:56:42.000,-368841.311325,33713.840238,37853.863156,-0.192821,-0.982442,-0.338391
3 Feb 2018 10:26:42.000,-369183.733786,31945.060653,37244.296030,-0.187648,-0.982864,-0.338904
3 Feb 2018 10:56:42.000,-369516.844789,30175.544559,36633.814402,-0.182475,-0.983261,-0.339407
3 Feb 2018 11:26:42.000,-369840.644806,28405.337432,36022.434587,-0.177303,-0.983632,-0.339902
3 Feb 2018 11:56:42.000,-370155.134568,26634.484677,35410.172893,-0.172131,-0.983978,-0.340387
3 Feb 2018 12:26:42.000,-370460.315067,24863.031625,34797.045622,-0.166959,-0.984299,-0.340864
3 Feb 2018 12:56:42.000,-370756.187549,23091.023535,34183.069065,-0.161788,-0.984595,-0.341331
3 Feb 2018 13:26:42.000,-371042.753521,21318.505589,33568.259507,-0.156618,-0.984865,-0.341789
3 Feb 2018 13:56:42.000,-371320.014743,19545.522893,32952.633220,-0.151450,-0.985111,-0.342238
3 Feb 2018 14:26:42.000,-371587.973231,17772.120475,32336.206469,-0.146282,-0.985332,-0.342679
3 Feb 2018 14:56:42.000,-371846.631251,15998.343285,31718.995506,-0.141116,-0.985528,-0.343110
3 Feb 2018 15:26:42.000,-372095.991326,14224.236191,31101.016573,-0.135951,-0.985698,-0.343532
3 Feb 2018 15:56:42.000,-372336.056227,12449.843980,30482.285901,-0.130788,-0.985844,-0.343945
3 Feb 2018 16:26:42.000,-372566.828974,10675.211354,29862.819707,-0.125627,-0.985966,-0.344349
3 Feb 2018 16:56:42.000,-372788.312838,8900.382935,29242.634197,-0.120467,-0.986062,-0.344744
3 Feb 2018 17:26:42.000,-373000.511337,7125.403257,28621.745563,-0.115309,-0.986134,-0.345130
3 Feb 2018 17:56:42.000,-373203.428235,5350.316766,28000.169982,-0.110154,-0.986181,-0.345508
3 Feb 2018 18:26:42.000,-373397.067539,3575.167823,27377.923619,-0.105001,-0.986203,-0.345876
3 Feb 2018 18:56:42.000,-373581.433504,1800.000700,26755.022623,-0.099850,-0.986201,-0.346235
3 Feb 2018 19:26:42.000,-373756.530624,24.859576,26131.483127,-0.094702,-0.986174,-0.346585
3 Feb 2018 19:56:42.000,-373922.363638,-1750.211459,25507.321251,-0.089557,-0.986123,-0.346926
3 Feb 2018 20:26:42.000,-374078.937523,-3525.168406,24882.553095,-0.084414,-0.986047,-0.347259
3 Feb 2018 20:56:42.000,-374226.257495,-5299.967362,24257.194745,-0.079275,-0.985947,-0.347582
3 Feb 2018 21:26:42.000,-374364.329010,-7074.564519,23631.262269,-0.074138,-0.985823,-0.347897
3 Feb 2018 21:56:42.000,-374493.157758,-8848.916161,23004.771718,-0.069005,-0.985675,-0.348202
3 Feb 2018 22:26:42.000,-374612.749667,-10622.978672,22377.739122,-0.063875,-0.985502,-0.348499
3 Feb 2018 22:56:42.000,-374723.110898,-12396.708533,21750.180497,-0.058749,-0.985305,-0.348787
3 Feb 2018 23:26:42.000,-374824.247845,-14170.062323,21122.111837,-0.053626,-0.985084,-0.349066
3 Feb 2018 23:56:42.000,-374916.167134,-15942.996721,20493.549116,-0.048507,-0.984839,-0.349336
4 Feb 2018 00:26:42.000,-374998.875623,-17715.468510,19864.508289,-0.043392,-0.984570,-0.349597
4 Feb 2018 00:56:42.000,-375072.380397,-19487.434566,19235.005292,-0.038281,-0.984277,-0.349849
4 Feb 2018 01:26:42.000,-375136.688770,-21258.851878,18605.056038,-0.033174,-0.983960,-0.350093
4 Feb 2018 01:56:42.000,-375191.808284,-23029.677532,17974.676420,-0.028071,-0.983620,-0.350328
4 Feb 2018 02:26:42.000,-375237.746706,-24799.868723,17343.882308,-0.022973,-0.983255,-0.350553
4 Feb 2018 02:56:42.000,-375274.512026,-26569.382750,16712.689552,-0.017879,-0.982867,-0.350770
4 Feb 2018 03:26:42.000,-375302.112460,-28338.177016,16081.113977,-0.012789,-0.982456,-0.350979
4 Feb 2018 03:56:42.000,-375320.556443,-30106.209036,15449.171387,-0.007705,-0.982020,-0.351178
4 Feb 2018 04:26:42.000,-375329.852632,-31873.436431,14816.877562,-0.002625,-0.981562,-0.351369
4 Feb 2018 04:56:42.000,-375330.009904,-33639.816931,14184.248257,0.002450,-0.981079,-0.351551
4 Feb 2018 05:26:42.000,-375321.037352,-35405.308377,13551.299206,0.007519,-0.980574,-0.351724
4 Feb 2018 05:56:42.000,-375302.944290,-37169.868721,12918.046114,0.012583,-0.980045,-0.351889
4 Feb 2018 06:26:42.000,-375275.740243,-38933.456026,12284.504666,0.017642,-0.979493,-0.352045
4 Feb 2018 06:56:42.000,-375239.434953,-40696.028468,11650.690517,0.022696,-0.978917,-0.352192
4 Feb 2018 07:26:42.000,-375194.038374,-42457.544338,11016.619298,0.027744,-0.978319,-0.352330
4 Feb 2018 07:56:42.000,-375139.560673,-44217.962039,10382.306617,0.032786,-0.977697,-0.352460
4 Feb 2018 08:26:42.000,-375076.012227,-45977.240091,9747.768050,0.037822,-0.977052,-0.352581
4 Feb 2018 08:56:42.000,-375003.403623,-47735.337129,9113.019151,0.042853,-0.976385,-0.352694
4 Feb 2018 09:26:42.000,-374921.745654,-49492.211905,8478.075443,0.047877,-0.975694,-0.352798
4 Feb 2018 09:56:42.000,-374831.049322,-51247.823288,7842.952424,0.052895,-0.974981,-0.352893
4 Feb 2018 10:26:42.000,-374731.325833,-53002.130266,7207.665564,0.057907,-0.974245,-0.352980
4 Feb 2018 10:56:42.000,-374622.586600,-54755.091945,6572.230303,0.062913,-0.973486,-0.353058
4 Feb 2018 11:26:42.000,-374504.843235,-56506.667551,5936.662053,0.067912,-0.972705,-0.353128
4 Feb 2018 11:56:42.000,-374378.107555,-58256.816430,5300.976199,0.072904,-0.971901,-0.353189
4 Feb 2018 12:26:42.000,-374242.391577,-60005.498050,4665.188094,0.077890,-0.971075,-0.353241
4 Feb 2018 12:56:42.000,-374097.707515,-61752.671999,4029.313062,0.082869,-0.970226,-0.353285
4 Feb 2018 13:26:42.000,-373944.067784,-63498.297990,3393.366399,0.087841,-0.969355,-0.353321
4 Feb 2018 13:56:42.000,-373781.484994,-65242.335857,2757.363369,0.092806,-0.968461,-0.353348
4 Feb 2018 14:26:42.000,-373609.971951,-66984.745557,2121.319204,0.097763,-0.967546,-0.353366
4 Feb 2018 14:56:42.000,-373429.541655,-68725.487174,1485.249109,0.102714,-0.966608,-0.353377
4 Feb 2018 15:26:42.000,-373240.207300,-70464.520915,849.168255,0.107657,-0.965648,-0.353378
4 Feb 2018 15:56:42.000,-373041.982269,-72201.807112,213.091781,0.112592,-0.964666,-0.353372
4 Feb 2018 16:26:42.000,-372834.880139,-73937.306225,-422.965203,0.117520,-0.963662,-0.353357
4 Feb 2018 16:56:42.000,-372618.914673,-75670.978839,-1058.987623,0.122440,-0.962637,-0.353333
4 Feb 2018 17:26:42.000,-372394.099825,-77402.785668,-1694.960433,0.127353,-0.961589,-0.353302
4 Feb 2018 17:56:42.000,-372160.449733,-79132.687553,-2330.868624,0.132257,-0.960520,-0.353262
4 Feb 2018 18:26:42.000,-371917.978723,-80860.645463,-2966.697217,0.137154,-0.959429,-0.353213
4 Feb 2018 18:56:42.000,-371666.701302,-82586.620495,-3602.431267,0.142042,-0.958317,-0.353157
4 Feb 2018 19:26:42.000,-371406.632164,-84310.573879,-4238.055863,0.146922,-0.957183,-0.353092
4 Feb 2018 19:56:42.000,-371137.786180,-86032.466972,-4873.556127,0.151794,-0.956028,-0.353018
4 Feb 2018 20:26:42.000,-370860.178407,-87752.261262,-5508.917217,0.156658,-0.954851,-0.352937
4 Feb 2018 20:56:42.000,-370573.824077,-89469.918368,-6144.124323,0.161512,-0.953653,-0.352847
4 Feb 2018 21:26:42.000,-370278.738601,-91185.400041,-6779.162671,0.166359,-0.952434,-0.352749
4 Feb 2018 21:56:42.000,-369974.937569,-92898.668165,-7414.017522,0.171196,-0.951194,-0.352643
4 Feb 2018 22:26:42.000,-369662.436743,-94609.684753,-8048.674170,0.176025,-0.949932,-0.352529
4 Feb 2018 22:56:42.000,-369341.252063,-96318.411954,-8683.117947,0.180845,-0.948650,-0.352407
4 Feb 2018 23:26:42.000,-369011.399639,-98024.812050,-9317.334219,0.185656,-0.947347,-0.352276
4 Feb 2018 23:56:42.000,-368672.895755,-99728.847455,-9951.308389,0.190458,-0.946023,-0.352138
5 Feb 2018 00:26:42.000,-368325.756865,-101430.480721,-10585.025895,0.195250,-0.944678,-0.351991
5 Feb 2018 00:56:42.000,-367969.999593,-103129.674527,-11218.472211,0.200034,-0.943312,-0.351837
5 Feb 2018 01:26:42.000,-367605.640731,-104826.391695,-11851.632850,0.204808,-0.941926,-0.351674
5 Feb 2018 01:56:42.000,-367232.697238,-106520.595178,-12484.493359,0.209572,-0.940519,-0.351503
5 Feb 2018 02:26:42.000,-366851.186238,-108212.248066,-13117.039323,0.214327,-0.939092,-0.351324
5 Feb 2018 02:56:42.000,-366461.125021,-109901.313586,-13749.256364,0.219073,-0.937644,-0.351138
5 Feb 2018 03:26:42.000,-366062.531041,-111587.755100,-14381.130142,0.223808,-0.936176,-0.350943
5 Feb 2018 03:56:42.000,-365655.421913,-113271.536108,-15012.646355,0.228534,-0.934688,-0.350740
5 Feb 2018 04:26:42.000,-365239.815413,-114952.620245,-15643.790736,0.233250,-0.933180,-0.350530
5 Feb 2018 04:56:42.000,-364815.729478,-116630.971287,-16274.549059,0.237955,-0.931651,-0.350311
5 Feb 2018 05:26:42.000,-364383.182203,-118306.553144,-16904.907136,0.242651,-0.930103,-0.350085
5 Feb 2018 05:56:42.000,-363942.191842,-119979.329867,-17534.850817,0.247337,-0.928535,-0.349851
5 Feb 2018 06:26:42.000,-363492.776803,-121649.265645,-18164.365988,0.252012,-0.926946,-0.349609
5 Feb 2018 06:56:42.000,-363034.955651,-123316.324805,-18793.438579,0.256677,-0.925338,-0.349359
5 Feb 2018 07:26:42.000,-362568.747105,-124980.471813,-19422.054554,0.261331,-0.923711,-0.349102
5 Feb 2018 07:56:42.000,-362094.170036,-126641.671274,-20050.199919,0.265975,-0.922063,-0.348836
5 Feb 2018 08:26:42.000,-361611.243468,-128299.887935,-20677.860718,0.270608,-0.920396,-0.348563
5 Feb 2018 08:56:42.000,-361119.986575,-129955.086680,-21305.023037,0.275231,-0.918710,-0.348282
5 Feb 2018 09:26:42.000,-360620.418681,-131607.232534,-21931.672997,0.279843,-0.917004,-0.347994
5 Feb 2018 09:56:42.000,-360112.559257,-133256.290662,-22557.796764,0.284444,-0.915279,-0.347698
5 Feb 2018 10:26:42.000,-359596.427922,-134902.226372,-23183.380540,0.289034,-0.913535,-0.347394
5 Feb 2018 10:56:42.000,-359072.044442,-136545.005109,-23808.410570,0.293613,-0.911772,-0.347083
5 Feb 2018 11:26:42.000,-358539.428727,-138184.592462,-24432.873137,0.298181,-0.909989,-0.346763
5 Feb 2018 11:56:42.000,-357998.600830,-139820.954161,-25056.754567,0.302737,-0.908187,-0.346437
5 Feb 2018 12:26:42.000,-357449.580949,-141454.056074,-25680.041224,0.307283,-0.906367,-0.346103
5 Feb 2018 12:56:42.000,-356892.389422,-143083.864216,-26302.719514,0.311817,-0.904528,-0.345761
5 Feb 2018 13:26:42.000,-356327.046727,-144710.344740,-26924.775885,0.316340,-0.902670,-0.345412
5 Feb 2018 13:56:42.000,-355753.573483,-146333.463942,-27546.196825,0.320851,-0.900793,-0.345055
5 Feb 2018 14:26:42.000,-355171.990447,-147953.188261,-28166.968862,0.325351,-0.898898,-0.344691
5 Feb 2018 14:56:42.000,-354582.318511,-149569.484276,-28787.078568,0.329839,-0.896984,-0.344319
5 Feb 2018 15:26:42.000,-353984.578706,-151182.318712,-29406.512554,0.334315,-0.895051,-0.343940
5 Feb 2018 15:56:42.000,-353378.792197,-152791.658434,-30025.257475,0.338779,-0.893101,-0.343553
5 Feb 2018 16:26:42.000,-352764.980283,-154397.470451,-30643.300025,0.343232,-0.891132,-0.343159
5 Feb 2018 16:56:42.000,-352143.164394,-155999.721914,-31260.626941,0.347673,-0.889145,-0.342758
5 Feb 2018 17:26:42.000,-351513.366096,-157598.380118,-31877.225003,0.352101,-0.887139,-0.342350
5 Feb 2018 17:56:42.000,-350875.607081,-159193.412501,-32493.081033,0.356518,-0.885116,-0.341934
5 Feb 2018 18:26:42.000,-350229.909174,-160784.786644,-33108.181894,0.360922,-0.883075,-0.341511
5 Feb 2018 18:56:42.000,-349576.294328,-162372.470270,-33722.514491,0.365314,-0.881015,-0.341080
5 Feb 2018 19:26:42.000,-348914.784623,-163956.431249,-34336.065773,0.369694,-0.878938,-0.340642
5 Feb 2018 19:56:42.000,-348245.402266,-165536.637592,-34948.822731,0.374062,-0.876844,-0.340197
5 Feb 2018 20:26:42.000,-347568.169588,-167113.057454,-35560.772398,0.378417,-0.874731,-0.339745
5 Feb 2018 20:56:42.000,-346883.109047,-168685.659135,-36171.901850,0.382759,-0.872601,-0.339286
5 Feb 2018 21:26:42.000,-346190.243223,-170254.411076,-36782.198207,0.387089,-0.870454,-0.338820
5 Feb 2018 21:56:42.000,-345489.594818,-171819.281866,-37391.648630,0.391407,-0.868289,-0.338346
5 Feb 2018 22:26:42.000,-344781.186658,-173380.240235,-38000.240324,0.395711,-0.866107,-0.337866
5 Feb 2018 22:56:42.000,-344065.041686,-174937.255057,-38607.960538,0.400003,-0.863907,-0.337378
5 Feb 2018 23:26:42.000,-343341.182966,-176490.295352,-39214.796562,0.404282,-0.861690,-0.336883
5 Feb 2018 23:56:42.000,-342609.633681,-178039.330283,-39820.735732,0.408548,-0.859457,-0.336381
6 Feb 2018 00:26:42.000,-341870.417130,-179584.329159,-40425.765425,0.412801,-0.857206,-0.335873
6 Feb 2018 00:56:42.000,-341123.556732,-181125.261428,-41029.873064,0.417041,-0.854938,-0.335357
6 Feb 2018 01:26:42.000,-340369.076016,-182662.096688,-41633.046112,0.421268,-0.852654,-0.334834
6 Feb 2018 01:56:42.000,-339606.998629,-184194.804678,-42235.272078,0.425482,-0.850352,-0.334305
6 Feb 2018 02:26:42.000,-338837.348332,-185723.355283,-42836.538516,0.429683,-0.848034,-0.333768
6 Feb 2018 02:56:42.000,-338060.148996,-187247.718531,-43436.833020,0.433870,-0.845700,-0.333225
6 Feb 2018 03:26:42.000,-337275.424605,-188767.864596,-44036.143231,0.438044,-0.843349,-0.332674
6 Feb 2018 03:56:42.000,-336483.199254,-190283.763795,-44634.456833,0.442204,-0.840981,-0.332117
6 Feb 2018 04:26:42.000,-335683.497148,-191795.386588,-45231.761553,0.446351,-0.838597,-0.331553
6 Feb 2018 04:56:42.000,-334876.342600,-193302.703583,-45828.045164,0.450485,-0.836197,-0.330983
6 Feb 2018 05:26:42.000,-334061.760030,-194805.685529,-46423.295480,0.454605,-0.833780,-0.330405
6 Feb 2018 05:56:42.000,-333239.773967,-196304.303321,-47017.500363,0.458711,-0.831348,-0.329821
6 Feb 2018 06:26:42.000,-332410.409044,-197798.527998,-47610.647716,0.462803,-0.828899,-0.329230
6 Feb 2018 06:56:42.000,-331573.690000,-199288.330741,-48202.725488,0.466882,-0.826435,-0.328633
6 Feb 2018 07:26:42.000,-330729.641679,-200773.682879,-48793.721671,0.470947,-0.823954,-0.328029
6 Feb 2018 07:56:42.000,-329878.289026,-202254.555883,-49383.624304,0.474998,-0.821458,-0.327418
6 Feb 2018 08:26:42.000,-329019.657090,-203730.921368,-49972.421468,0.479035,-0.818946,-0.326800
6 Feb 2018 08:56:42.000,-328153.771022,-205202.751094,-50560.101287,0.483058,-0.816418,-0.326176
6 Feb 2018 09:26:42.000,-327280.656072,-206670.016963,-51146.651935,0.487067,-0.813875,-0.325546
6 Feb 2018 09:56:42.000,-326400.337590,-208132.691025,-51732.061624,0.491062,-0.811316,-0.324908
6 Feb 2018 10:26:42.000,-325512.841025,-209590.745469,-52316.318616,0.495043,-0.808742,-0.324265
6 Feb 2018 10:56:42.000,-324618.191925,-211044.152631,-52899.411214,0.499009,-0.806152,-0.323615
6 Feb 2018 11:26:42.000,-323716.415934,-212492.884991,-53481.327767,0.502962,-0.803548,-0.322958
6 Feb 2018 11:56:42.000,-322807.538791,-213936.915171,-54062.056669,0.506900,-0.800928,-0.322295
6 Feb 2018 12:26:42.000,-321891.586333,-215376.215938,-54641.586360,0.510823,-0.798293,-0.321626
6 Feb 2018 12:56:42.000,-320968.584489,-216810.760201,-55219.905320,0.514732,-0.795643,-0.320950
6 Feb 2018 13:26:42.000,-320038.559284,-218240.521015,-55797.002080,0.518627,-0.792978,-0.320268
6 Feb 2018 13:56:42.000,-319101.536835,-219665.471576,-56372.865212,0.522507,-0.790298,-0.319579
6 Feb 2018 14:26:42.000,-318157.543348,-221085.585225,-56947.483333,0.526372,-0.787604,-0.318884
6 Feb 2018 14:56:42.000,-317206.605126,-222500.835445,-57520.845106,0.530223,-0.784894,-0.318183
6 Feb 2018 15:26:42.000,-316248.748556,-223911.195863,-58092.939238,0.534059,-0.782170,-0.317476
6 Feb 2018 15:56:42.000,-315284.000120,-225316.640249,-58663.754483,0.537881,-0.779432,-0.316762
6 Feb 2018 16:26:42.000,-314312.386385,-226717.142515,-59233.279637,0.541688,-0.776679,-0.316042
6 Feb 2018 16:56:42.000,-313333.934007,-228112.676718,-59801.503542,0.545479,-0.773912,-0.315316
6 Feb 2018 17:26:42.000,-312348.669731,-229503.217055,-60368.415087,0.549256,-0.771130,-0.314584
6 Feb 2018 17:56:42.000,-311356.620385,-230888.737869,-60934.003204,0.553018,-0.768335,-0.313846
6 Feb 2018 18:26:42.000,-310357.812884,-232269.213641,-61498.256869,0.556765,-0.765525,-0.313102
6 Feb 2018 18:56:42.000,-309352.274230,-233644.619000,-62061.165106,0.560497,-0.762701,-0.312351
6 Feb 2018 19:26:42.000,-308340.031504,-235014.928712,-62622.716981,0.564214,-0.759863,-0.311594
6 Feb 2018 19:56:42.000,-307321.111875,-236380.117688,-63182.901608,0.567916,-0.757011,-0.310832
6 Feb 2018 20:26:42.000,-306295.542592,-237740.160982,-63741.708144,0.571603,-0.754146,-0.310063
6 Feb 2018 20:56:42.000,-305263.350986,-239095.033788,-64299.125792,0.575274,-0.751266,-0.309289
6 Feb 2018 21:26:42.000,-304224.564470,-240444.711441,-64855.143799,0.578930,-0.748373,-0.308508
6 Feb 2018 21:56:42.000,-303179.210535,-241789.169422,-65409.751459,0.582571,-0.745467,-0.307722
6 Feb 2018 22:26:42.000,-302127.316754,-243128.383348,-65962.938109,0.586197,-0.742547,-0.306929
6 Feb 2018 22:56:42.000,-301068.910776,-244462.328982,-66514.693133,0.589807,-0.739613,-0.306131
6 Feb 2018 23:26:42.000,-300004.020330,-245790.982225,-67065.005959,0.593402,-0.736666,-0.305327
6 Feb 2018 23:56:42.000,-298932.673222,-247114.319122,-67613.866060,0.596981,-0.733706,-0.304517
7 Feb 2018 00:26:42.000,-297854.897333,-248432.315859,-68161.262955,0.600545,-0.730733,-0.303701
7 Feb 2018 00:56:42.000,-296770.720622,-249744.948758,-68707.186207,0.604093,-0.727746,-0.302879
7 Feb 2018 01:26:42.000,-295680.171123,-251052.194287,-69251.625425,0.607626,-0.724747,-0.302052
7 Feb 2018 01:56:42.000,-294583.276941,-252354.029053,-69794.570263,0.611143,-0.721734,-0.301219
7 Feb 2018 02:26:42.000,-293480.066260,-253650.429804,-70336.010419,0.614644,-0.718709,-0.300380
7 Feb 2018 02:56:42.000,-292370.567331,-254941.373427,-70875.935638,0.618130,-0.715671,-0.299536
7 Feb 2018 03:26:42.000,-291254.808483,-256226.836950,-71414.335709,0.621600,-0.712620,-0.298686
7 Feb 2018 03:56:42.000,-290132.818112,-257506.797541,-71951.200466,0.625054,-0.709556,-0.297830
7 Feb 2018 04:26:42.000,-289004.624688,-258781.232508,-72486.519788,0.628492,-0.706480,-0.296968
7 Feb 2018 04:56:42.000,-287870.256751,-260050.119298,-73020.283599,0.631914,-0.703392,-0.296102
7 Feb 2018 05:26:42.000,-286729.742908,-261313.435499,-73552.481870,0.635321,-0.700291,-0.295229
7 Feb 2018 05:56:42.000,-285583.111838,-262571.158836,-74083.104614,0.638711,-0.697178,-0.294351
7 Feb 2018 06:26:42.000,-284430.392287,-263823.267176,-74612.141891,0.642086,-0.694052,-0.293467
7 Feb 2018 06:56:42.000,-283271.613069,-265069.738522,-75139.583806,0.645444,-0.690914,-0.292578
7 Feb 2018 07:26:42.000,-282106.803063,-266310.551020,-75665.420508,0.648787,-0.687764,-0.291684
7 Feb 2018 07:56:42.000,-280935.991218,-267545.682951,-76189.642191,0.652113,-0.684602,-0.290784
7 Feb 2018 08:26:42.000,-279759.206546,-268775.112736,-76712.239097,0.655423,-0.681429,-0.289878
7 Feb 2018 08:56:42.000,-278576.478124,-269998.818934,-77233.201508,0.658717,-0.678243,-0.288968
7 Feb 2018 09:26:42.000,-277387.835096,-271216.780244,-77752.519755,0.661995,-0.675045,-0.288052
7 Feb 2018 09:56:42.000,-276193.306666,-272428.975502,-78270.184212,0.665256,-0.671836,-0.287130
7 Feb 2018 10:26:42.000,-274992.922105,-273635.383680,-78786.185298,0.668502,-0.668615,-0.286203
7 Feb 2018 10:56:42.000,-273786.710744,-274835.983890,-79300.513479,0.671731,-0.665383,-0.285271
7 Feb 2018 11:26:42.000,-272574.701976,-276030.755382,-79813.159262,0.674943,-0.662139,-0.284334
7 Feb 2018 11:56:42.000,-271356.925258,-277219.677542,-80324.113203,0.678139,-0.658884,-0.283392
7 Feb 2018 12:26:42.000,-270133.410104,-278402.729894,-80833.365900,0.681319,-0.655617,-0.282444
7 Feb 2018 12:56:42.000,-268904.186092,-279579.892098,-81340.907998,0.684483,-0.652339,-0.281491
7 Feb 2018 13:26:42.000,-267669.282857,-280751.143953,-81846.730184,0.687629,-0.649050,-0.280533
7 Feb 2018 13:56:42.000,-266428.730093,-281916.465393,-82350.823193,0.690760,-0.645750,-0.279570
7 Feb 2018 14:26:42.000,-265182.557555,-283075.836488,-82853.177802,0.693874,-0.642439,-0.278601
7 Feb 2018 14:56:42.000,-263930.795052,-284229.237448,-83353.784835,0.696971,-0.639116,-0.277628
7 Feb 2018 15:26:42.000,-262673.472453,-285376.648615,-83852.635159,0.700051,-0.635783,-0.276649
7 Feb 2018 15:56:42.000,-261410.619684,-286518.050468,-84349.719688,0.703115,-0.632439,-0.275666
7 Feb 2018 16:26:42.000,-260142.266725,-287653.423625,-84845.029377,0.706163,-0.629085,-0.274677
7 Feb 2018 16:56:42.000,-258868.443613,-288782.748836,-85338.555230,0.709193,-0.625719,-0.273684
7 Feb 2018 17:26:42.000,-257589.180441,-289906.006987,-85830.288292,0.712207,-0.622343,-0.272685
7 Feb 2018 17:56:42.000,-256304.507354,-291023.179102,-86320.219655,0.715204,-0.618957,-0.271682
7 Feb 2018 18:26:42.000,-255014.454552,-292134.246338,-86808.340455,0.718185,-0.615560,-0.270674
7 Feb 2018 18:56:42.000,-253719.052290,-293239.189987,-87294.641871,0.721148,-0.612153,-0.269660
7 Feb 2018 19:26:42.000,-252418.330875,-294337.991477,-87779.115129,0.724095,-0.608736,-0.268642
7 Feb 2018 19:56:42.000,-251112.320664,-295430.632369,-88261.751497,0.727025,-0.605308,-0.267619
7 Feb 2018 20:26:42.000,-249801.052069,-296517.094359,-88742.542291,0.729938,-0.601870,-0.266592
7 Feb 2018 20:56:42.000,-248484.555552,-297597.359280,-89221.478868,0.732834,-0.598422,-0.265559
7 Feb 2018 21:26:42.000,-247162.861626,-298671.409095,-89698.552631,0.735712,-0.594965,-0.264522
7 Feb 2018 21:56:42.000,-245836.000853,-299739.225903,-90173.755027,0.738574,-0.591497,-0.263480
7 Feb 2018 22:26:42.000,-244504.003847,-300800.791937,-90647.077549,0.741419,-0.588019,-0.262433
7 Feb 2018 22:56:42.000,-243166.901271,-301856.089563,-91118.511731,0.744247,-0.584532,-0.261382
7 Feb 2018 23:26:42.000,-241824.723834,-302905.101282,-91588.049155,0.747058,-0.581035,-0.260326
7 Feb 2018 23:56:42.000,-240477.502295,-303947.809725,-92055.681445,0.749852,-0.577528,-0.259265
8 Feb 2018 00:26:42.000,-239125.267461,-304984.197660,-92521.400269,0.752628,-0.574012,-0.258200
8 Feb 2018 00:56:42.000,-237768.050189,-306014.247983,-92985.197342,0.755388,-0.570487,-0.257130
8 Feb 2018 01:26:42.000,-236405.881378,-307037.943728,-93447.064420,0.758130,-0.566952,-0.256055
8 Feb 2018 01:56:42.000,-235038.791975,-308055.268059,-93906.993305,0.760855,-0.563407,-0.254976
8 Feb 2018 02:26:42.000,-233666.812973,-309066.204272,-94364.975844,0.763563,-0.559854,-0.253893
8 Feb 2018 02:56:42.000,-232289.975411,-310070.735796,-94821.003925,0.766254,-0.556291,-0.252805
8 Feb 2018 03:26:42.000,-230908.310371,-311068.846193,-95275.069483,0.768927,-0.552719,-0.251712
8 Feb 2018 03:56:42.000,-229521.848983,-312060.519154,-95727.164497,0.771583,-0.549138,-0.250615
8 Feb 2018 04:26:42.000,-228130.622417,-313045.738505,-96177.280988,0.774222,-0.545548,-0.249514
8 Feb 2018 04:56:42.000,-226734.661889,-314024.488202,-96625.411022,0.776843,-0.541950,-0.248408
8 Feb 2018 05:26:42.000,-225333.998656,-314996.752332,-97071.546711,0.779447,-0.538342,-0.247298
8 Feb 2018 05:56:42.000,-223928.664020,-315962.515113,-97515.680208,0.782033,-0.534726,-0.246183
8 Feb 2018 06:26:42.000,-222518.689323,-316921.760896,-97957.803711,0.784602,-0.531101,-0.245064
8 Feb 2018 06:56:42.000,-221104.105950,-317874.474161,-98397.909462,0.787154,-0.527468,-0.243941
8 Feb 2018 07:26:42.000,-219684.945327,-318820.639520,-98835.989748,0.789688,-0.523826,-0.242814
8 Feb 2018 07:56:42.000,-218261.238920,-319760.241714,-99272.036899,0.792205,-0.520175,-0.241682
8 Feb 2018 08:26:42.000,-216833.018236,-320693.265615,-99706.043287,0.794704,-0.516517,-0.240546
8 Feb 2018 08:56:42.000,-215400.314823,-321619.696226,-100138.001331,0.797186,-0.512849,-0.239406
8 Feb 2018 09:26:42.000,-213963.160266,-322539.518679,-100567.903492,0.799650,-0.509174,-0.238262
8 Feb 2018 09:56:42.000,-212521.586191,-323452.718237,-100995.742274,0.802096,-0.505491,-0.237114
8 Feb 2018 10:26:42.000,-211075.624263,-324359.280292,-101421.510228,0.804525,-0.501799,-0.235961
8 Feb 2018 10:56:42.000,-209625.306183,-325259.190365,-101845.199944,0.806936,-0.498100,-0.234805
