"Time (UTCG)","x (km)","y (km)","z (km)","vx (km/sec)","vy (km/sec)","vz (km/sec)"
12 Apr 2018 02:26:42.000,139136583.058730,51293387.764239,22234996.375466,-10.617985,25.473146,11.041661
12 Apr 2018 02:56:42.000,139117461.768532,51339236.174835,22254869.957780,-10.627893,25.469532,11.040097
12 Apr 2018 03:26:42.000,139098322.644757,51385078.077732,22274740.722719,-10.637800,25.465915,11.038531
12 Apr 2018 03:56:42.000,139079165.689926,51430913.466821,22294608.667678,-10.647705,25.462295,11.036963
12 Apr 2018 04:26:42.000,139059990.906561,51476742.336002,22314473.790053,-10.657609,25.458671,11.035395
12 Apr 2018 04:56:42.000,139040798.297191,51522564.679163,22334336.087242,-10.667512,25.455044,11.033824
12 Apr 2018 05:26:42.000,139021587.864345,51568380.490202,22354195.556641,-10.677413,25.451413,11.032253
12 Apr 2018 05:56:42.000,139002359.610559,51614189.763011,22374052.195644,-10.687313,25.447779,11.030679
12 Apr 2018 06:26:42.000,138983113.538373,51659992.491479,22393906.001648,-10.697211,25.444141,11.029105
12 Apr 2018 06:56:42.000,138963849.650326,51705788.669504,22413756.972049,-10.707108,25.440501,11.027529
12 Apr 2018 07:26:42.000,138944567.948965,51751578.290977,22433605.104242,-10.717004,25.436856,11.025951
12 Apr 2018 07:56:42.000,138925268.436841,51797361.349786,22453450.395624,-10.726898,25.433209,11.024372
12 Apr 2018 08:26:42.000,138905951.116504,51843137.839829,22473292.843588,-10.736791,25.429558,11.022792
12 Apr 2018 08:56:42.000,138886615.990511,51888907.754995,22493132.445530,-10.746682,25.425903,11.021210
12 Apr 2018 09:26:42.000,138867263.061425,51934671.089172,22512969.198847,-10.756572,25.422246,11.019627
12 Apr 2018 09:56:42.000,138847892.331809,51980427.836255,22532803.100931,-10.766461,25.418584,11.018042
12 Apr 2018 10:26:42.000,138828503.804227,52026177.990142,22552634.149179,-10.776348,25.414920,11.016456
12 Apr 2018 10:56:42.000,138809097.481255,52071921.544710,22572462.340985,-10.786233,25.411252,11.014868
12 Apr 2018 11:26:42.000,138789673.365468,52117658.493856,22592287.673744,-10.796117,25.407580,11.013279
12 Apr 2018 11:56:42.000,138770231.459441,52163388.831475,22612110.144850,-10.806000,25.403906,11.011689
12 Apr 2018 12:26:42.000,138750771.765760,52209112.551453,22631929.751698,-10.815882,25.400227,11.010097
12 Apr 2018 12:56:42.000,138731294.287011,52254829.647678,22651746.491681,-10.825761,25.396546,11.008503
12 Apr 2018 13:26:42.000,138711799.025782,52300540.114045,22671560.362195,-10.835640,25.392861,11.006908
12 Apr 2018 13:56:42.000,138692285.984671,52346243.944438,22691371.360633,-10.845517,25.389173,11.005312
12 Apr 2018 14:26:42.000,138672755.166271,52391941.132754,22711179.484389,-10.855392,25.385481,11.003714
12 Apr 2018 14:56:42.000,138653206.573186,52437631.672877,22730984.730856,-10.865267,25.381786,11.002115
12 Apr 2018 15:26:42.000,138633640.208021,52483315.558696,22750787.097430,-10.875139,25.378087,11.000514
12 Apr 2018 15:56:42.000,138614056.073384,52528992.784104,22770586.581502,-10.885010,25.374385,10.998912
12 Apr 2018 16:26:42.000,138594454.171890,52574663.342988,22790383.180467,-10.894880,25.370680,10.997309
12 Apr 2018 16:56:42.000,138574834.506154,52620327.229234,22810176.891719,-10.904748,25.366971,10.995704
12 Apr 2018 17:26:42.000,138555197.078796,52665984.436736,22829967.712649,-10.914615,25.363259,10.994097
12 Apr 2018 17:56:42.000,138535541.892442,52711634.959379,22849755.640652,-10.924481,25.359544,10.992489
12 Apr 2018 18:26:42.000,138515868.949720,52757278.791050,22869540.673121,-10.934345,25.355825,10.990880
12 Apr 2018 18:56:42.000,138496178.253262,52802915.925639,22889322.807448,-10.944207,25.352102,10.989269
12 Apr 2018 19:26:42.000,138476469.805700,52848546.357041,22909102.041026,-10.954068,25.348377,10.987657
12 Apr 2018 19:56:42.000,138456743.609680,52894170.079132,22928878.371249,-10.963928,25.344648,10.986043
12 Apr 2018 20:26:42.000,138436999.667843,52939787.085805,22948651.795508,-10.973786,25.340915,10.984428
12 Apr 2018 20:56:42.000,138417237.982834,52985397.370952,22968422.311196,-10.983642,25.337179,10.982812
12 Apr 2018 21:26:42.000,138397458.557308,53031000.928457,22988189.915706,-10.993497,25.333440,10.981193
12 Apr 2018 21:56:42.000,138377661.393920,53076597.752204,23007954.606431,-11.003351,25.329697,10.979574
12 Apr 2018 22:26:42.000,138357846.495328,53122187.836088,23027716.380761,-11.013203,25.325951,10.977953
12 Apr 2018 22:56:42.000,138338013.864196,53167771.173989,23047475.236090,-11.023054,25.322202,10.976331
12 Apr 2018 23:26:42.000,138318163.503190,53213347.759802,23067231.169809,-11.032903,25.318449,10.974707
12 Apr 2018 23:56:42.000,138298295.414982,53258917.587410,23086984.179310,-11.042751,25.314693,10.973081
13 Apr 2018 00:26:42.000,138278409.601951,53304480.651466,23106734.261990,-11.052597,25.310933,10.971455
13 Apr 2018 00:56:42.000,138258506.067367,53350036.944325,23126481.415236,-11.062442,25.307170,10.969827
13 Apr 2018 01:26:42.000,138238584.813619,53395586.460641,23146225.636439,-11.072285,25.303404,10.968197
13 Apr 2018 01:56:42.000,138218645.843394,53441129.194298,23165966.922991,-11.082127,25.299634,10.966566
13 Apr 2018 02:26:42.000,138198689.159381,53486665.139189,23185705.272284,-11.091967,25.295860,10.964933
13 Apr 2018 02:56:42.000,138178714.764275,53532194.289197,23205440.681710,-11.101806,25.292084,10.963299
13 Apr 2018 03:26:42.000,138158722.660778,53577716.638208,23225173.148659,-11.111643,25.288304,10.961664
13 Apr 2018 03:56:42.000,138138712.851592,53623232.180110,23244902.670522,-11.121479,25.284520,10.960027
13 Apr 2018 04:26:42.000,138118685.339420,53668740.908797,23264629.244691,-11.131313,25.280734,10.958389
13 Apr 2018 04:56:42.000,138098640.126979,53714242.818144,23284352.868557,-11.141145,25.276943,10.956749
13 Apr 2018 05:26:42.000,138078577.216982,53759737.902043,23304073.539511,-11.150977,25.273150,10.955108
13 Apr 2018 05:56:42.000,138058496.612146,53805226.154384,23323791.254944,-11.160806,25.269353,10.953465
13 Apr 2018 06:26:42.000,138038398.315196,53850707.569052,23343506.012247,-11.170635,25.265552,10.951821
13 Apr 2018 06:56:42.000,138018282.328861,53896182.139929,23363217.808810,-11.180461,25.261749,10.950175
13 Apr 2018 07:26:42.000,137998148.655870,53941649.860910,23382926.642024,-11.190286,25.257941,10.948528
13 Apr 2018 07:56:42.000,137977997.298960,53987110.725875,23402632.509280,-11.200110,25.254131,10.946880
13 Apr 2018 08:26:42.000,137957828.260869,54032564.728717,23422335.407969,-11.209932,25.250317,10.945230
13 Apr 2018 08:56:42.000,137937641.544343,54078011.863320,23442035.335480,-11.219753,25.246499,10.943578
13 Apr 2018 09:26:42.000,137917437.152130,54123452.123569,23461732.289205,-11.229572,25.242679,10.941926
13 Apr 2018 09:56:42.000,137897215.086979,54168885.503356,23481426.266533,-11.239389,25.238854,10.940271
13 Apr 2018 10:26:42.000,137876975.351649,54214311.996565,23501117.264855,-11.249205,25.235027,10.938616
13 Apr 2018 10:56:42.000,137856717.948901,54259731.597082,23520805.281562,-11.259020,25.231196,10.936958
13 Apr 2018 11:26:42.000,137836442.881497,54305144.298799,23540490.314044,-11.268833,25.227362,10.935300
13 Apr 2018 11:56:42.000,137816150.152207,54350550.095601,23560172.359690,-11.278644,25.223524,10.933640
13 Apr 2018 12:26:42.000,137795839.763804,54395948.981372,23579851.415891,-11.288454,25.219683,10.931978
13 Apr 2018 12:56:42.000,137775511.719066,54441340.950004,23599527.480037,-11.298262,25.215838,10.930315
13 Apr 2018 13:26:42.000,137755166.020771,54486725.995390,23619200.549517,-11.308069,25.211990,10.928651
13 Apr 2018 13:56:42.000,137734802.671709,54532104.111405,23638870.621723,-11.317874,25.208139,10.926985
13 Apr 2018 14:26:42.000,137714421.674668,54577475.291945,23658537.694044,-11.327678,25.204284,10.925317
13 Apr 2018 14:56:42.000,137694023.032439,54622839.530900,23678201.763869,-11.337480,25.200426,10.923649
13 Apr 2018 15:26:42.000,137673606.747824,54668196.822155,23697862.828589,-11.347281,25.196564,10.921978
13 Apr 2018 15:56:42.000,137653172.823625,54713547.159597,23717520.885594,-11.357080,25.192699,10.920307
13 Apr 2018 16:26:42.000,137632721.262647,54758890.537119,23737175.932273,-11.366877,25.188831,10.918634
13 Apr 2018 16:56:42.000,137612252.067704,54804226.948605,23756827.966016,-11.376673,25.184959,10.916959
13 Apr 2018 17:26:42.000,137591765.241607,54849556.387950,23776476.984212,-11.386467,25.181084,10.915283
13 Apr 2018 17:56:42.000,137571260.787178,54894878.849040,23796122.984252,-11.396260,25.177206,10.913606
13 Apr 2018 18:26:42.000,137550738.707242,54940194.325762,23815765.963526,-11.406051,25.173324,10.911927
13 Apr 2018 18:56:42.000,137530199.004625,54985502.812010,23835405.919422,-11.415841,25.169439,10.910246
13 Apr 2018 19:26:42.000,137509641.682160,55030804.301673,23855042.849331,-11.425629,25.165550,10.908564
13 Apr 2018 19:56:42.000,137489066.742686,55076098.788636,23874676.750642,-11.435415,25.161658,10.906881
13 Apr 2018 20:26:42.000,137468474.189041,55121386.266797,23894307.620746,-11.445200,25.157762,10.905196
13 Apr 2018 20:56:42.000,137447864.024072,55166666.730043,23913935.457030,-11.454983,25.153863,10.903510
13 Apr 2018 21:26:42.000,137427236.250630,55211940.172261,23933560.256886,-11.464765,25.149961,10.901823
13 Apr 2018 21:56:42.000,137406590.871568,55257206.587347,23953182.017703,-11.474545,25.146056,10.900133
13 Apr 2018 22:26:42.000,137385927.889743,55302465.969197,23972800.736870,-11.484324,25.142146,10.898443
13 Apr 2018 22:56:42.000,137365247.308021,55347718.311692,23992416.411777,-11.494100,25.138234,10.896751
13 Apr 2018 23:26:42.000,137344549.129268,55392963.608728,24012029.039814,-11.503876,25.134318,10.895057
13 Apr 2018 23:56:42.000,137323833.356355,55438201.854202,24031638.618370,-11.513650,25.130399,10.893363
14 Apr 2018 00:26:42.000,137303099.991852,55483433.042761,24051245.144834,-11.523422,25.126476,10.891666
14 Apr 2018 00:56:42.000,137282349.039256,55528657.166778,24070848.616597,-11.533192,25.122550,10.889968
14 Apr 2018 01:26:42.000,137261580.501140,55573874.220910,24090449.031047,-11.542961,25.118621,10.888269
14 Apr 2018 01:56:42.000,137240794.380398,55619084.199047,24110046.385576,-11.552728,25.114688,10.886569
14 Apr 2018 02:26:42.000,137219990.679920,55664287.095087,24129640.677573,-11.562494,25.110752,10.884866
14 Apr 2018 02:56:42.000,137199169.402607,55709482.902923,24149231.904428,-11.572258,25.106812,10.883163
14 Apr 2018 03:26:42.000,137178330.551362,55754671.616445,24168820.063531,-11.582021,25.102869,10.881458
14 Apr 2018 03:56:42.000,137157474.129090,55799853.229556,24188405.152271,-11.591782,25.098923,10.879751
14 Apr 2018 04:26:42.000,137136600.138705,55845027.736147,24207987.168038,-11.601541,25.094973,10.878043
14 Apr 2018 04:56:42.000,137115708.583123,55890195.130112,24227566.108223,-11.611299,25.091020,10.876334
14 Apr 2018 05:26:42.000,137094799.465263,55935355.405353,24247141.970214,-11.621055,25.087063,10.874623
14 Apr 2018 05:56:42.000,137073872.788051,55980508.555763,24266714.751404,-11.630809,25.083104,10.872911
14 Apr 2018 06:26:42.000,137052928.554419,56025654.575238,24286284.449180,-11.640562,25.079140,10.871197
14 Apr 2018 06:56:42.000,137031966.767299,56070793.457678,24305851.060935,-11.650313,25.075173,10.869482
14 Apr 2018 07:26:42.000,137010987.429629,56115925.196986,24325414.584057,-11.660062,25.071203,10.867765
14 Apr 2018 07:56:42.000,136989990.544355,56161049.787051,24344975.015937,-11.669810,25.067230,10.866047
14 Apr 2018 08:26:42.000,136968976.114424,56206167.221776,24364532.353966,-11.679556,25.063253,10.864328
14 Apr 2018 08:56:42.000,136947944.142788,56251277.495064,24384086.595533,-11.689301,25.059273,10.862607
14 Apr 2018 09:26:42.000,136926894.632403,56296380.600814,24403637.738030,-11.699044,25.055289,10.860884
14 Apr 2018 09:56:42.000,136905827.586233,56341476.532922,24423185.778847,-11.708785,25.051302,10.859160
14 Apr 2018 10:26:42.000,136884743.007242,56386565.285295,24442730.715374,-11.718525,25.047312,10.857435
14 Apr 2018 10:56:42.000,136863640.898403,56431646.851830,24462272.545003,-11.728263,25.043318,10.855708
14 Apr 2018 11:26:42.000,136842521.262689,56476721.226436,24481811.265124,-11.737999,25.039321,10.853980
14 Apr 2018 11:56:42.000,136821384.103080,56521788.403011,24501346.873128,-11.747734,25.035320,10.852250
14 Apr 2018 12:26:42.000,136800229.422564,56566848.375456,24520879.366406,-11.757467,25.031316,10.850519
14 Apr 2018 12:56:42.000,136779057.224127,56611901.137683,24540408.742349,-11.767198,25.027309,10.848787
14 Apr 2018 13:26:42.000,136757867.510763,56656946.683591,24559934.998349,-11.776928,25.023298,10.847053
14 Apr 2018 13:56:42.000,136736660.285473,56701985.007085,24579458.131797,-11.786656,25.019284,10.845317
14 Apr 2018 14:26:42.000,136715435.551257,56747016.102076,24598978.140084,-11.796382,25.015266,10.843580
14 Apr 2018 14:56:42.000,136694193.311125,56792039.962467,24618495.020602,-11.806107,25.011245,10.841842
14 Apr 2018 15:26:42.000,136672933.568089,56837056.582163,24638008.770743,-11.815830,25.007221,10.840102
14 Apr 2018 15:56:42.000,136651656.325166,56882065.955075,24657519.387898,-11.825551,25.003193,10.838361
